"","rho","p.value","BH"
"Otu03185",0.481450416047156,0.00340979948051775,0.0471658645727272
"Otu03191",0.685334242536935,5.56221916074015e-06,0.000369797206342546
"Otu03202",0.563220949571654,0.000427303796016418,0.00983556510968627
"Otu03207",0.601705186454443,0.00013160375033333,0.00393682255958717
"Otu03210",0.548128575103482,0.000652715977269921,0.0135807167707707
"Otu03221",0.531391686153702,0.00102065617628469,0.0190307982813562
"Otu03222",0.623291946740604,6.34641523052418e-05,0.0023610079463493
"Otu03228",0.515892686972627,0.00151349944784685,0.0257349982533086
"Otu03234",0.604581689094354,0.000119779379055346,0.0036918280117019
"Otu03236",0.557233684617196,0.00050672659891528,0.0112342077123399
"Otu03245",0.495382476013767,0.00247973369862761,0.0369949031935102
"Otu03247",0.538098860005537,0.000855615120599471,0.0166859232575671
"Otu03260",0.5156769755909,0.00152162322497976,0.025816763547714
"Otu03262",0.588006093121521,0.000203573880037748,0.00555618756930129
"Otu03275",-0.497179999500964,0.00237758721325209,0.0358602776392567
"Otu03278",0.484818846419139,0.00316088557022352,0.0442998017859221
"Otu03282",0.723851265414924,8.91649828255803e-07,0.000104690513991517
"Otu03285",0.491076974972496,0.0027400975913364,0.0398550528832284
"Otu03287",0.520144968592795,0.00136094491787819,0.0237992186499912
"Otu03288",0.692381766182597,4.06311914151989e-06,0.000298511485859526
"Otu03289",0.611687606150584,9.45523592772692e-05,0.00308523291870788
"Otu03290",0.502468230898789,0.00209805835516561,0.0327756995252407
"Otu03293",0.635789159084948,4.0564766139752e-05,0.00164819935882265
"Otu03296",0.742726672285045,3.24171311107503e-07,5.33353122634127e-05
"Otu03301",0.612676200988477,9.14507087066738e-05,0.00301774421965257
"Otu03306",0.518570870472123,0.00141576338949501,0.0245192587611355
"Otu03316",0.550630073089871,0.000609296651192705,0.0128940196212094
"Otu03327",0.718014428665509,1.19934384365228e-06,0.000128533349629579
"Otu03334",0.613249090680022,8.96954959773288e-05,0.00297241967733097
"Otu03336",0.686893691599541,5.19268402114314e-06,0.000354727125105167
"Otu03347",-0.538682589036442,0.000842435287274143,0.0165088920841803
"Otu03351",0.621135840498522,6.84259586192114e-05,0.00249016678565387
"Otu03352",0.614717374438952,8.53345575492398e-05,0.00288604453474008
"Otu03358",0.515904206968329,0.0015130666732172,0.0257349982533086
"Otu03359",0.572449032881115,0.00032646097397426,0.007944903890584
"Otu03360",-0.737577812564594,4.30827640554963e-07,6.41109946897172e-05
"Otu03372",0.493318570450624,0.00260171840839807,0.0383737040248764
"Otu03373",0.491960244811418,0.00268482452751186,0.0392771167415527
"Otu03375",-0.695635985755806,3.50422251716755e-06,0.000271937558121391
"Otu03377",0.579592684564648,0.000263589807620736,0.00679645673810155
"Otu03378",0.572674879747327,0.000324284885250823,0.00792496629091526
"Otu03384",0.579559797132339,0.000263852513010234,0.00679645673810155
"Otu03385",0.482068061600587,0.00336292443542109,0.0465726162328055
"Otu03389",-0.508818528319074,0.00180069180240489,0.0291542360218887
"Otu03396",0.508527263404293,0.00181347578736879,0.0292598306770007
"Otu03400",-0.487604961230005,0.00296708461396305,0.0423231027464035
"Otu03401",0.553857455106265,0.000557071386851949,0.0120507951953908
"Otu03410",0.71389469460549,1.47205531902011e-06,0.000150181783485881
"Otu03411",0.643432671101566,3.05486280085811e-05,0.00134661810597072
"Otu03416",0.674947165015948,8.70139663613232e-06,0.000518732797661436
"Otu03417",0.516652466151974,0.00148518827506239,0.0253829214852103
"Otu03421",0.663717627015477,1.38434372129968e-05,0.000754382027106284
"Otu03425",0.573987008830307,0.000311896147489808,0.0077272849351054
"Otu03430",-0.51049563829952,0.00172860581363257,0.0283176815274582
"Otu03431",-0.689771128164542,4.56901580731542e-06,0.000321523844296115
"Otu03434",0.621992300208603,6.64146148413471e-05,0.00243969284046917
"Otu03436",-0.508985298845195,0.0017934076284375,0.0290766012652222
"Otu03442",-0.485504156227612,0.00311222357373326,0.0437753638489646
"Otu03450",-0.706736714374636,2.08422285818422e-06,0.00019345594676946
"Otu03455",-0.739883395727344,3.79614276200287e-07,5.87346247342206e-05
"Otu03456",0.604270886401442,0.000121009293817174,0.0037248223075766
"Otu03457",-0.609121954168737,0.000103048174005337,0.00326664109808235
"Otu03459",-0.531448588030198,0.00101914560006509,0.0190307982813562
"Otu03467",0.541418352700738,0.00078302653967895,0.0155824949288921
"Otu03468",0.602061224760465,0.000130085488236969,0.00391949432371841
"Otu03472",0.659612423001057,1.63260317567369e-05,0.000836458508624222
"Otu03477",0.644917350948879,2.88854407084349e-05,0.0012903452223158
"Otu03480",-0.61098542747977,9.68125343000768e-05,0.00313273024771841
"Otu03485",0.614906204938016,8.47877921658568e-05,0.00287503220373137
"Otu03489",0.600108580490306,0.00013860965798372,0.00406284286389905
"Otu03503",0.616050623552095,8.15410240363602e-05,0.00282783610574435
"Otu03508",0.74576297865501,2.73255488090727e-07,4.72893923575086e-05
"Otu03512",-0.676667585431493,8.08970084333534e-06,0.000493471751443456
"Otu03524",0.550514040587144,0.000611252537417018,0.01292005165569
"Otu03526",0.487975278659602,0.00294212019127419,0.0420665569331327
"Otu03528",-0.546047950532058,0.000690895891512146,0.0141467140345296
"Otu03532",-0.482199662036706,0.00335300946353611,0.0465180285609229
"Otu03537",-0.485071592985712,0.00314286233248747,0.0440739871262813
"Otu03559",0.517450923173547,0.0014559380268519,0.025047923506142
"Otu03560",0.543581061845937,0.000738716512053373,0.014903828904234
"Otu03562",0.489541464964275,0.00283854706223583,0.0410631424241584
"Otu03570",0.580245000972537,0.000258427137826821,0.00669360667521954
"Otu03572",0.48905381991779,0.00287044979017986,0.0413761776949378
"Otu03575",0.537356865878974,0.000872631188208801,0.0169470344556294
"Otu03578",0.53228419666276,0.00099718864911213,0.0187579053214225
"Otu03579",0.595695689313035,0.00015974737378518,0.00459062471555123
"Otu03581",0.491771344139505,0.0026965631746995,0.0394241586048212
"Otu03587",0.48100239534353,0.00344415495211344,0.0475566147436325
"Otu03588",0.814642907392366,2.59743104009086e-09,2.95707266038729e-06
"Otu03593",0.515924022704069,0.00151232250454081,0.0257349982533086
"Otu03598",0.520834340448987,0.00133753084099486,0.0235996689991764
"Otu03605",0.51815975447705,0.00143039629377519,0.024717713470022
"Otu03612",0.521047863508307,0.00133035086785246,0.0235105804278646
"Otu03616",0.595895094883366,0.000158733202140413,0.00456709827784048
"Otu03621",0.490885153129738,0.00275223147254148,0.0399822601532752
"Otu03622",0.600419385803212,0.000137220174833439,0.00404271745855439
"Otu03626",0.679180074567073,7.26652125954066e-06,0.000456364882222173
"Otu03628",0.61470874543997,8.53596187777853e-05,0.00288604453474008
"Otu03636",-0.547630179321351,0.000661687191849502,0.0137291277648134
"Otu03643",0.513945317871964,0.00158823720488997,0.0265992729877021
"Otu03648",0.573797778155891,0.000313656344873049,0.00775046599713498
"Otu03657",0.481562970431832,0.00340121537819305,0.0470749969672537
"Otu03658",0.531666792039862,0.00101337119309714,0.0190011165203278
"Otu03672",0.54642614016402,0.000683812397005629,0.0140509314258949
"Otu03675",0.613474525028602,8.90131661139618e-05,0.0029581999998869
"Otu03685",0.501113950925236,0.00216675786339093,0.0335244794452995
"Otu03686",0.627527466896652,5.46505041420569e-05,0.00208627406580208
"Otu03691",0.70946424091346,1.82778185028691e-06,0.000177188661279058
"Otu03701",-0.65971848264232,1.62571157720369e-05,0.000835586752109509
"Otu03706",0.510484031401954,0.00172909588142804,0.0283176815274582
"Otu03708",0.657233950214132,1.79428915248908e-05,0.000895726014307744
"Otu03711",0.561465959229535,0.000449349176235284,0.0102111407737571
"Otu03720",0.653357595108485,2.08916071130655e-05,0.00099814032102771
"Otu03722",-0.662273658121885,1.46745756565106e-05,0.000780961528617441
"Otu03729",0.541613413111386,0.000778935840638462,0.0155275409938877
"Otu03732",-0.543789034229248,0.000734574835943512,0.0148469382519644
"Otu03740",0.529502515900931,0.00107194249581235,0.0197808903654907
"Otu03741",0.533999397283374,0.000953422330098132,0.0181095982911241
"Otu03745",-0.547127279425531,0.000670850046632583,0.0138945652832243
"Otu03747",-0.527470127172523,0.00112964077143326,0.0206034865012177
"Otu03749",0.479557735116978,0.00355698907876075,0.0485791383523642
"Otu03754",0.666267477127938,1.24794804594044e-05,0.000689262652418593
"Otu03755",-0.655682623035929,1.90743542703756e-05,0.000936206173989042
"Otu03756",0.628368869505959,5.30372405944402e-05,0.00203800830922353
"Otu03766",0.573460675455234,0.000316813990837412,0.0077807461204443
"Otu03777",0.620044667983905,7.10679775023888e-05,0.00253966019390586
"Otu03788",0.480715637962583,0.00346630157188393,0.0477777012530527
"Otu03792",0.521960623658545,0.0013000388452995,0.0230621165852181
"Otu03794",0.56988425706757,0.000352102613266479,0.0084718572129194
"Otu03796",0.532931906768727,0.000980457235006466,0.0185627409898347
"Otu03808",0.484492912341688,0.00318426028372767,0.0445739203167943
"Otu03811",0.718806288557012,1.15255927207387e-06,0.000124663158673434
"Otu03815",0.478549893361915,0.00363759118937173,0.0494674289623352
"Otu03818",0.520506788751458,0.00134861139036257,0.0236737239173229
"Otu03820",0.520219284640878,0.00135840361312284,0.0237725719950478
"Otu03822",0.50159769895829,0.0021419961260641,0.0332293861176864
"Otu03833",0.640097889551712,3.46046479684854e-05,0.00146575319819509
"Otu03836",0.47994060380453,0.00352677760972439,0.0483152082305474
"Otu03839",-0.558090151239658,0.000494616384113373,0.0110285601355833
"Otu03841",0.602735292870461,0.000127254044642016,0.0038564823234483
"Otu03842",0.582099981037945,0.000244236208968693,0.006396962500152
"Otu03847",0.492115265576058,0.00267522451565919,0.0392349468671348
"Otu03860",0.499422654257733,0.00225530737562768,0.0345191513369018
"Otu03863",0.57151375698411,0.000335611845970342,0.00813371323382273
"Otu03864",0.804466600893796,5.78433036277401e-09,4.09513061410573e-06
"Otu03868",0.556765942082112,0.000513450939674176,0.011348868782978
"Otu03869",0.716810268231277,1.27382937963374e-06,0.000132859266948139
"Otu03885",0.638967569256099,3.60861899880132e-05,0.00150417798938937
"Otu03887",0.757564208310636,1.37423659841753e-07,3.0871432354643e-05
"Otu03891",0.53141024254872,0.00102016334213781,0.0190307982813562
"Otu03894",0.514770520753194,0.00155618055424743,0.0262081374034963
"Otu03896",0.500293796046731,0.00220931106936236,0.0339579832325743
"Otu03901",0.494703423717243,0.00251930581035947,0.0374895169728842
"Otu03919",-0.786379031341559,2.15321085522508e-08,9.31582689085622e-06
"Otu03920",0.639268202604367,3.56866436120486e-05,0.00149149741450499
"Otu03923",0.61567341111927,8.25986063812754e-05,0.00284624076826805
"Otu03924",0.558066857278416,0.0004949423220798,0.0110285601355833
"Otu03925",0.619187342890505,7.32078896992619e-05,0.00259932511708793
"Otu03926",0.514748459574729,0.00155703012096276,0.0262081374034963
"Otu03928",0.7524374223224,1.86107623778961e-07,3.75251504092933e-05
"Otu03932",0.546880746988555,0.000675382797683435,0.0139407562694471
"Otu03948",-0.534737056498893,0.000935127141710167,0.0178543330712234
"Otu03955",0.610140344575678,9.95970521076517e-05,0.00318751497039872
"Otu03965",0.504180656227175,0.00201392196317387,0.0317057000172716
"Otu03969",0.54777272099079,0.00065911032833414,0.013687817422996
"Otu03970",0.584033893053557,0.000230186883754616,0.00608354769814377
"Otu03974",0.51225957203241,0.00165552892750255,0.0273924379130609
"Otu03998",-0.617736864338916,7.69608545723303e-05,0.00270982382194347
"Otu04000",0.636801127673829,3.90871588266501e-05,0.00160490912419513
"Otu04017",0.481266326525974,0.00342387981806325,0.0473046151327095
"Otu04018",0.549631896028243,0.000626305257475858,0.0131232015519358
"Otu04025",-0.658618747605004,1.69847072748396e-05,0.000856126298054447
"Otu04026",0.548599172528669,0.000644344243399181,0.0134456878873703
"Otu04031",0.509111440682306,0.00178791518460104,0.0290076822623848
"Otu04052",0.60113925427011,0.00013404982457559,0.00398956184912038
"Otu04061",0.550640253961805,0.000609125303817145,0.0128940196212094
"Otu04072",0.709113544187501,1.85905258333014e-06,0.000178965496230647
"Otu04082",0.550203292229355,0.000616518072371079,0.0129810524563437
"Otu04086",0.618063571360798,7.61007333832212e-05,0.00268977524059334
"Otu04089",0.526644582212906,0.00115384787457808,0.02097863417159
"Otu04128",0.661443245750943,1.51728297708082e-05,0.000801997334695456
"Otu04130",0.565553014601652,0.000399500104906871,0.00930560413852365
"Otu04143",0.614364886751162,8.6363696842266e-05,0.00290737038807761
"Otu04163",0.666737676249,1.22417304693862e-05,0.000679343346689478
"Otu04164",-0.523273228709898,0.00125751343249754,0.0224513594616566
"Otu04165",-0.574607507916213,0.000306186001194156,0.00761812944185205
"Otu04185",-0.523260436000179,0.00125792190794455,0.0224513594616566
"Otu04190",-0.611992363495474,9.35862635817876e-05,0.00305798024623959
"Otu04205",0.500131649103527,0.00221780983772127,0.0340662006828942
"Otu04215",0.531456946643041,0.00101892386984434,0.0190307982813562
"Otu04221",-0.484614520520249,0.00317552152203054,0.0444782429971219
"Otu04224",0.564171041714473,0.000415775210137199,0.00963666293098748
"Otu04237",0.642711476598015,3.13874025195415e-05,0.00137066146740943
"Otu04239",0.503581026730736,0.0020430414622535,0.0320992452472283
"Otu04244",0.568511271831211,0.000366553873396767,0.00874749555073408
"Otu04251",0.576621568183531,0.000288288690319436,0.00725785417234158
"Otu04252",0.524439709824326,0.00122075424820054,0.02195572093973
"Otu04255",0.560925678556269,0.000456336581319608,0.0103159306367072
"Otu04259",-0.495223519057454,0.00248894807664024,0.037108675120961
"Otu04262",0.559608990202516,0.000473771416686384,0.0106635082929133
"Otu04288",-0.49964559152944,0.0022434573795201,0.034369767054248
"Otu04294",0.637639185043091,3.79005098799525e-05,0.00156167480127924
"Otu04303",0.50764557102782,0.00185266017106978,0.0297074122008944
"Otu04313",0.521975233534545,0.00129955864408147,0.0230621165852181
"Otu04332",0.48521559503943,0.00313263359530412,0.0440094520066687
"Otu04338",0.656903774581634,1.81784727073319e-05,0.000905551509299351
"Otu04341",0.638943154866609,3.61188140242023e-05,0.00150417798938937
"Otu04350",0.697717153451167,3.18457839583418e-06,0.000254798989937924
"Otu04356",0.534928637873707,0.000930426599530361,0.0178030766951907
"Otu04363",0.517053061184585,0.00147044922391409,0.0252205443560261
"Otu04372",0.488189081338448,0.00292779033362816,0.0420101366842246
"Otu04405",0.684186529887521,5.84932909824092e-06,0.000386039196955375
"Otu04409",0.574852709389511,0.000303955368489179,0.00757069218977898
"Otu04413",0.509673893164418,0.00176360391392201,0.0287129465093797
"Otu04415",0.586538284419156,0.000213068725312169,0.00574155089904059
"Otu04416",0.568328296482825,0.000368519132787461,0.00877646534078844
"Otu04432",0.645030940201468,2.87616351039182e-05,0.00128727601711272
"Otu04437",0.51096679313127,0.00170881513644735,0.0281544767509304
"Otu04459",0.562489465881006,0.000436372607325706,0.00999507178916712
"Otu04461",0.549257315407443,0.000632795783196363,0.0132354591609818
"Otu04465",0.621134916079136,6.84281589003888e-05,0.00249016678565387
"Otu04467",0.541047655978994,0.000790852986008307,0.0157096058819758
"Otu04477",-0.529040467065777,0.00108482650323818,0.0199722628803417
"Otu04478",-0.486170350263209,0.00306554426329662,0.0434853130682447
"Otu04489",0.478198254323744,0.00366608362291899,0.0497390892463742
"Otu04495",0.572168162324616,0.000329185389183012,0.00799455119280946
"Otu04501",0.530999375777417,0.00103112470401845,0.0191800688375661
"Otu04509",0.615049209408692,8.43758183006193e-05,0.00287357469818858
"Otu04515",-0.600119973453498,0.000138558502634028,0.00406284286389905
"Otu04545",0.520623782609624,0.00134464444621428,0.0236380197117414
"Otu04550",-0.578384635907966,0.000273394570617059,0.00698831220276405
"Otu04576",-0.790491432932448,1.61509194782981e-08,8.02838152705275e-06
"Otu04586",0.60535938984623,0.000116750897715778,0.00361757456675559
"Otu04606",0.57786254364123,0.000277731823358985,0.0070682446504749
"Otu04612",0.669858072188376,1.07654225994279e-05,0.000613421206309118
"Otu04615",0.585170560354148,0.000222270718116844,0.00592798035087194
"Otu04619",-0.523558334301643,0.0012484401496699,0.0223675668840014
"Otu04640",0.564122109238936,0.000416362134658184,0.00964070223193177
"Otu04642",0.559373164521882,0.000476955848368627,0.0107248503228453
"Otu04646",0.604890145384048,0.000118569862768317,0.0036593760949223
"Otu04666",0.484038197304551,0.00321712145340146,0.0448458284700586
"Otu04675",-0.522465783809852,0.0012835253999268,0.02289084268587
"Otu04678",0.636527193179669,3.94822583910897e-05,0.00161828772419479
"Otu04685",-0.511365127007647,0.00169223849195152,0.0279207400335193
"Otu04686",0.564009506790538,0.000417715555012335,0.00964336809461776
"Otu04702",-0.591908855823946,0.000180142780451271,0.00505123851929385
"Otu04704",0.59722877447031,0.000152097251175598,0.00440328138688412
"Otu04706",0.569743445544046,0.00035356098022777,0.00849659015156715
"Otu04719",0.559308573457427,0.000477831354826114,0.0107342057142332
"Otu04720",0.60262329013419,0.000127720647657898,0.00386520400418584
"Otu04727",-0.505227550002283,0.00196395156113801,0.0311287654836277
"Otu04735",0.484277944811343,0.00319975895476742,0.0447105074522914
"Otu04745",0.555696054602357,0.000529130632634382,0.0115641524511104
"Otu04789",0.603045407158199,0.000125970084704148,0.00383208214706122
"Otu04793",0.649230698589668,2.45079183848664e-05,0.00113832703225772
"Otu04802",0.501801456114439,0.00213164059361077,0.0331127122264152
"Otu04814",0.584135644797176,0.000229468114196987,0.00607141965117125
"Otu04816",0.551688456605873,0.000591710727656193,0.012636323336592
"Otu04821",0.555997709870601,0.000524667266216235,0.0114951780765155
"Otu04823",0.554204545748634,0.000551698608896198,0.0119900786973413
"Otu04834",0.496277716496508,0.00242839208308794,0.0364149706272038
"Otu04838",0.514791940608135,0.00155535607388663,0.0262081374034963
"Otu04839",-0.657268573403938,1.79183489580439e-05,0.000895726014307744
"Otu04840",0.511508458266445,0.00168630835013652,0.0278622503424607
"Otu04843",0.669976569217505,1.07126948008207e-05,0.000611933224038076
"Otu04852",0.584270348431169,0.000228519661164795,0.00605318009500353
"Otu04867",0.553118849155314,0.000568659424294774,0.0122447835297685
"Otu04873",0.499365920559266,0.00225833170553509,0.0345297144217384
"Otu04877",0.497347034434764,0.00236828440839747,0.0357892811341463
"Otu04884",-0.520742003768909,0.00134064631187087,0.0235996689991764
"Otu04889",0.500365988149343,0.00220553635421779,0.0339222816613497
"Otu04923",0.554319971263987,0.000549922102100805,0.0119744857956411
"Otu04927",0.635199950324773,4.14481635435005e-05,0.00168116917511597
"Otu04930",0.510291076490642,0.00173726070221514,0.0284028144057749
"Otu04948",-0.510884768714494,0.00171224619477015,0.0281911260383474
"Otu04950",0.53926926409581,0.000829370053761059,0.0163102462676933
"Otu04962",0.651727901383867,2.22574630955977e-05,0.0010505072935403
"Otu04967",-0.539789336507339,0.000817938166091945,0.0161415782589821
"Otu04984",-0.645076107394869,2.87125391676665e-05,0.00128727601711272
"Otu04986",0.594320593854378,0.00016690068764191,0.00476105099557747
"Otu04987",0.522008551124375,0.00129846413633631,0.0230621165852181
"Otu04992",0.488168256214467,0.00292918343785481,0.0420101366842246
"Otu05000",0.739294579671317,3.9213255453567e-07,6.02723215237951e-05
"Otu05005",-0.512004781477429,0.00166591415781931,0.0275447646632219
"Otu05013",0.518338245547968,0.00142402699827309,0.0246258643676196
"Otu05027",0.639770250860854,3.5028325111809e-05,0.00147453470195891
"Otu05038",0.760882692017836,1.12483264071439e-07,2.70922319433095e-05
"Otu05041",0.60380687554425,0.000122866601148745,0.00376710289060123
"Otu05066",-0.644112027058297,2.97771251154325e-05,0.00132008154472837
"Otu05067",0.500856188657039,0.00218005385826817,0.0336633167817047
"Otu05073",0.538675780221771,0.000842587981089647,0.0165088920841803
"Otu05079",-0.537121345237701,0.000878094513305407,0.0170248316301695
"Otu05093",-0.562198691206206,0.000440024870209305,0.0100590029772016
"Otu05094",-0.521113185811585,0.00132816110614564,0.0234896502065713
"Otu05107",0.561571879277623,0.000447990529930012,0.010196267776501
"Otu05110",0.54373640878943,0.000735620900790644,0.0148542014737872
"Otu05117",0.506989511625784,0.00188229601215161,0.0301206039259575
"Otu05137",0.572605525377562,0.000324951750986845,0.00792500123920515
"Otu05140",0.479853358679792,0.00353364231579143,0.0483634946829732
"Otu05160",0.577872826812486,0.000277645806852084,0.0070682446504749
"Otu05188",-0.581049784127814,0.000252182371137604,0.0065536559920888
"Otu05191",-0.546631501587701,0.000679992988165789,0.0140094146230312
"Otu05206",0.562055009748225,0.000441839591151086,0.0100906142405306
"Otu05212",-0.502653100005805,0.00208882966315722,0.0326648777913936
"Otu05219",0.526290229158039,0.00116437778062594,0.0210878744874138
"Otu05240",0.616641735978207,7.99082413398602e-05,0.00278641230212411
"Otu05242",-0.615173764222246,8.40184642249828e-05,0.00286558157618726
"Otu05245",0.505660779467962,0.00194359209359407,0.030910920410237
"Otu05246",0.58546856303594,0.000220236022910864,0.0058871558389777
"Otu05256",0.62708144825248,5.55235165382393e-05,0.00210583752740728
"Otu05261",0.503728471338893,0.00203584726264894,0.032007738625348
"Otu05286",0.542816205534063,0.000754126611537432,0.0151493207440662
"Otu05292",0.505745328847286,0.00193964033504379,0.0308813481610236
"Otu05304",0.689820729523567,4.55889143205215e-06,0.000321523844296115
"Otu05331",-0.662966805100753,1.42701109010865e-05,0.000771742131902971
"Otu05365",0.692054745561498,4.12355902560652e-06,0.000302002224185721
"Otu05403",-0.504634208689889,0.00199213808082051,0.0314900690001419
"Otu05415",-0.549919980485275,0.000621353708678547,0.0130663246587371
"Otu05436",0.564022780176902,0.000417555812840774,0.00964336809461776
"Otu05441",-0.584517310501653,0.000226789892937842,0.00602786378692469
"Otu05443",0.485747523451115,0.0030951000566048,0.0437753638489646
"Otu05457",0.542995155931344,0.000750495906182971,0.0151023564652478
"Otu05465",0.500706025864834,0.00218783242512973,0.0337409887887883
"Otu05467",0.488454220483292,0.0029101040648538,0.0418650007802829
"Otu05490",0.546560085391474,0.000681319071801398,0.0140120224247324
"Otu05518",0.508258201698082,0.00182535580443739,0.029390618648567
"Otu05535",0.505351056680208,0.00195812848121719,0.0310575395157347
"Otu05543",0.543528087740589,0.000739774764358271,0.0149123018289062
"Otu05578",0.638441453941886,3.67951516613779e-05,0.00152419348983115
"Otu05582",0.739925810384499,3.78726866720031e-07,5.87346247342206e-05
"Otu05599",0.535801840469893,0.00090926533806027,0.0174697089581432
"Otu05612",0.569272126263987,0.000358481613919177,0.0085811536331903
"Otu05624",0.529752747670589,0.0010650213665392,0.0197007871626724
"Otu05626",0.56353868712767,0.000423417053464523,0.00976534315902432
"Otu05638",0.48211354549605,0.00335949473777172,0.0465726162328055
"Otu05640",0.499836223193511,0.00223336771462184,0.0342376443023032
"Otu05646",0.547054963363402,0.000672176849889939,0.0138974050831669
"Otu05725",0.582103545612914,0.000244209623644983,0.006396962500152
"Otu05726",0.531459759429981,0.00101884926417717,0.0190307982813562
"Otu05729",-0.612864641160386,9.08699869705858e-05,0.00300282249730381
"Otu05730",0.593949343581422,0.000168880528070627,0.00479153785858342
"Otu05739",0.493691992292606,0.00257926800731412,0.0380906690612387
"Otu05744",-0.596985136808139,0.000153290610072773,0.00443233728110174
"Otu05747",0.530727502004954,0.00103843490251041,0.0193006798944715
"Otu05755",0.588350908185084,0.000201399055611276,0.0055032586388845
"Otu05786",0.53169159018385,0.00101271678110058,0.0190011165203278
"Otu05801",0.491969923096811,0.00268422430086191,0.0392771167415527
"Otu05810",0.521840790977966,0.00130398343030143,0.0231145408817392
"Otu05816",-0.566051430012927,0.000393771072836231,0.00919048309158128
"Otu05822",0.585237829532849,0.00022180995583869,0.0059224525694392
"Otu05824",0.517974192983943,0.00143704441093005,0.0247776151827002
"Otu05851",0.488267597154321,0.00292254317053418,0.0419664266092133
"Otu05853",0.567924391444966,0.000372890565227673,0.00885201068858602
"Otu05854",0.518029673130331,0.00143505388347181,0.0247615685964194
"Otu05873",0.494019360661571,0.00255972544554653,0.0378738857405342
"Otu05906",0.587894096283212,0.000204284777064909,0.00556259352746793
"Otu05934",0.507716412120337,0.00184948467415472,0.029697258035929
"Otu05935",-0.52699051345311,0.00114364922578862,0.0208254691052996
"Otu05944",0.509643083384267,0.00176492808879115,0.0287144950824704
"Otu05974",0.605374573849471,0.000116692459927611,0.00361757456675559
"Otu05978",0.541382514337698,0.000783780184828662,0.015584218262257
"Otu05992",0.526444182527574,0.00115979257220508,0.0210407873120558
"Otu06011",0.622917844769504,6.43010829197953e-05,0.00238454952421457
"Otu06023",0.477998140487904,0.00368238454111538,0.0498805962631268
"Otu06044",0.528908191563859,0.00108853998184087,0.0200090948825713
"Otu06093",0.514787851128127,0.0015555134541138,0.0262081374034963
"Otu06108",0.550491519766682,0.000611632801061216,0.01292005165569
"Otu06120",0.54657242908165,0.000681089705763564,0.0140120224247324
"Otu06127",0.509225077515217,0.00178297985319769,0.0289477125158149
"Otu06136",0.567551489053933,0.000376967400535336,0.00892308954276297
"Otu06186",0.53395311498008,0.00095458066989035,0.0181168709915908
"Otu06197",0.569508360112535,0.000356007727433646,0.0085394338152282
"Otu06226",0.490433695910093,0.00278097361825458,0.0403051405975694
"Otu06241",0.54229396952098,0.000764811221068506,0.015298188833753
"Otu06291",-0.526494787725702,0.0011582888691293,0.0210407873120558
"Otu06303",-0.588672264005351,0.00019939093940505,0.00548043590272963
"Otu06324",0.494060087875592,0.00255730324609043,0.0378620251827697
"Otu06327",0.485948776046017,0.00308100166635574,0.0436269876312476
"Otu06330",0.522018223922028,0.00129814652959424,0.0230621165852181
"Otu06348",-0.704838058510894,2.2817157725548e-06,0.000204201772599996
"Otu06360",0.491735225612352,0.00269881273171715,0.0394323713890605
"Otu06384",0.656466065790083,1.84951048825981e-05,0.000915468507144362
"Otu06387",0.524078379653324,0.0012320383536564,0.0221246057313409
"Otu06401",-0.543786472985487,0.000734625716700377,0.0148469382519644
"Otu06406",0.484116892380319,0.00321141336225327,0.0448197433586159
"Otu06416",0.47944535097728,0.00356589959748188,0.0486624487710101
"Otu06424",0.505600280696304,0.0019464240715153,0.0309349017570149
"Otu06478",0.498545451463573,0.0023024664307001,0.0350897085586735
"Otu06486",0.486827869233357,0.00302007069934812,0.0429707136107613
"Otu06499",0.558484560493319,0.000489126534883714,0.0109563405891546
"Otu06509",-0.510553871033113,0.00172614894118015,0.0283176815274582
"Otu06510",-0.577083615927424,0.000284316959527022,0.007196638272405
"Otu06534",0.498395760106816,0.00231059933949079,0.0351704465658554
"Otu06558",0.501529017614398,0.00214549660443948,0.0332616039611941
"Otu06561",0.570658389384409,0.000344180352382858,0.00830925295330161
"Otu06601",0.484370412951294,0.00319308419987828,0.0446439414492856
"Otu06604",0.538521563370403,0.000846052990836819,0.0165408669664607
"Otu06612",0.618330518295511,7.5404380878002e-05,0.00267325121464759
"Otu06712",-0.480333213526361,0.00349602883079866,0.0481306550229517
"Otu06767",0.540236938553385,0.000808211053166559,0.0160018939280765
"Otu06809",0.497381949247179,0.00236634388926056,0.0357831018024559
"Otu06821",-0.523701374249669,0.00124390974411869,0.0223035021886761
"Otu06830",0.641884706048878,3.23745689331977e-05,0.00140067972960426
"Otu06861",0.559716220245091,0.000472329714508385,0.0106413106268654
"Otu06877",-0.478475518606306,0.00364360153282649,0.0494968796802441
"Otu06898",-0.531062207941231,0.00102944173002162,0.019164021624299
"Otu06905",0.515111544174,0.00154309953436971,0.02606755923462
"Otu06920",0.51876973360193,0.00140873254571508,0.0244598203005306
"Otu06927",0.501242805770267,0.00216013782315645,0.0334442014330047
"Otu06979",0.516252001480147,0.00150005203258115,0.0256182131850829
"Otu07016",0.490377436290437,0.00278457364641959,0.0403322964050223
"Otu07044",0.548854090265578,0.000639849215587344,0.0133710171947827
"Otu07072",0.518078553994316,0.00143330213380805,0.0247496213984904
"Otu07123",0.478986976384714,0.00360244315347676,0.0490751483350889
"Otu07131",-0.620209433593186,7.06632341113563e-05,0.00253966019390586
